50,100,150,200,250,300,350,400,450,500
20.478268048735988,23.44667112180537,27.92484927975982,31.329433212955585,36.66133318832747,40.625529130928896,44.77311748643313,47.94401465704446,53.69560289866352,57.72863899087343
31.2886853249878,45.307580293350505,70.27940037005025,112.2251145355034,166.2317664334433,265.911072857167,422.04207275835086,563.4705886653895,1102.7556838746737,1548.210019044098
24.06,47.82,70.9,93.55,117.24,143.92,164.9,190.74,211.71,236.78
24.06,47.82,70.9,93.55,117.24,143.92,164.9,190.74,211.71,236.78
