5,10,15,20,25,30,35,40,45,50
55.08053150171241,44.83259971861359,36.632937712738716,31.97036253878751,28.90182189881072,25.906495844892863,24.059488960390137,22.96281404169825,21.308766547074466,20.14943507838488
268.3709597188085,191.05967077744475,119.56534581304733,111.16599332822976,111.88999388050789,82.41030315354003,78.76947674515048,71.10336946956019,69.38785705798539,61.716287279472866
142.39,116.71,104.95,94.6,88.12,84.86,81.66,79.85,77.04,75.51
142.39,116.71,104.95,94.6,88.12,84.86,81.66,79.85,77.04,75.51
